text,label
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Reminder: Team standup at 12:30 PM.,0
Your flight PNR 958761 is confirmed. Web check-in at https://www.indigo.in,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Income Tax Refund of ₹14122 approved. Claim here: http://cashback-offer.in@claim,1
Reminder: Team standup at 2:15 PM.,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Can you call me back when you are free?,0
Congratulations! You won a lottery of 38090. Click to claim: http://cashback-offer.in@claim,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Happy Birthday! Hope you have a great day.,0
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Congratulations! You won a lottery of 11663. Click to claim: http://update-kyc.ml,1
You have received a scratch card worth ₹37356. Scratch here: http://lottery-win.tk,1
Your Amazon package will be delivered today by 3:30 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Income Tax Refund of ₹10043 approved. Claim here: http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Can you call me back when you are free?,0
"Hey, are we still meeting for dinner at 3:30 PM?",0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Income Tax Refund of ₹4563 approved. Claim here: http://short.url/xyz,1
Please find the attached document for the meeting.,0
Reminder: Team standup at 12:00 PM.,0
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 2:45 PM.,0
Claim your ₹13170 UPI cashback now at http://update-kyc.ml,1
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
Your flight PNR 136235 is confirmed. Web check-in at https://netflix.com,0
Can you call me back when you are free?,0
Happy Birthday! Hope you have a great day.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Please find the attached document for the meeting.,0
Your flight PNR 831652 is confirmed. Web check-in at https://www.indigo.in,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Can you call me back when you are free?,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
You have received a scratch card worth ₹13634. Scratch here: http://cashback-offer.in@claim,1
Your parcel is held at customs. Pay ₹99 fee to release: http://upi-verification.com,1
Income Tax Refund of ₹37006 approved. Claim here: http://bit.ly/fake-upi,1
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
Claim your ₹39817 UPI cashback now at http://192.168.1.1/pay,1
Your OTP for bank login is 467943. Do not share.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://cashback-offer.in@claim,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
You have received a scratch card worth ₹10916. Scratch here: http://bit.ly/fake-upi,1
Your OTP for bank login is 665117. Do not share.,0
Amount of ₹39432 debited from your A/c. Available balance: ₹39432.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Income Tax Refund of ₹6546 approved. Claim here: http://short.url/xyz,1
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Reminder: Team standup at 2:45 PM.,0
Reminder: Team standup at 2:15 AM.,0
Amount of ₹44710 debited from your A/c. Available balance: ₹44710.,0
Claim your ₹41074 UPI cashback now at http://cashback-offer.in@claim,1
Happy Birthday! Hope you have a great day.,0
Happy Birthday! Hope you have a great day.,0
Your flight PNR 779711 is confirmed. Web check-in at https://www.indigo.in,0
You have received a scratch card worth ₹28922. Scratch here: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Your flight PNR 633720 is confirmed. Web check-in at https://amazon.in/orders,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
"Hey, are we still meeting for dinner at 10:45 AM?",0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Congratulations! You won a lottery of 4292. Click to claim: http://update-kyc.ml,1
Your OTP for bank login is 231203. Do not share.,0
Income Tax Refund of ₹13771 approved. Claim here: http://192.168.1.1/pay,1
Amount of ₹19386 debited from your A/c. Available balance: ₹19386.,0
Your flight PNR 848471 is confirmed. Web check-in at https://netflix.com,0
Can you call me back when you are free?,0
Your Amazon package will be delivered today by 10:45 PM.,0
Please find the attached document for the meeting.,0
Reminder: Team standup at 7:30 AM.,0
You have received a scratch card worth ₹7123. Scratch here: http://lottery-win.tk,1
Your OTP for bank login is 670061. Do not share.,0
"Get instant personal loan up to ₹500,000. Apply: http://short.url/xyz",1
Congratulations! You won a lottery of 25969. Click to claim: http://lottery-win.tk,1
Can you call me back when you are free?,0
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Congratulations! You won a lottery of 44535. Click to claim: http://bit.ly/fake-upi,1
Your Amazon package will be delivered today by 12:45 AM.,0
Reminder: Team standup at 4:30 AM.,0
"Hey, are we still meeting for dinner at 5:30 PM?",0
"Hey, are we still meeting for dinner at 6:15 AM?",0
"Hey, are we still meeting for dinner at 10:15 AM?",0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Amount of ₹46003 debited from your A/c. Available balance: ₹46003.,0
Happy Birthday! Hope you have a great day.,0
Please find the attached document for the meeting.,0
Claim your ₹28366 UPI cashback now at http://update-kyc.ml,1
You have received a scratch card worth ₹39985. Scratch here: http://lottery-win.tk,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Your flight PNR 291099 is confirmed. Web check-in at https://netflix.com,0
Please find the attached document for the meeting.,0
Can you call me back when you are free?,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
You have received a scratch card worth ₹40729. Scratch here: http://bit.ly/fake-upi,1
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Congratulations! You won a lottery of 32444. Click to claim: http://192.168.1.1/pay,1
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
You have received a scratch card worth ₹40336. Scratch here: http://lottery-win.tk,1
Please find the attached document for the meeting.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Your OTP for bank login is 165478. Do not share.,0
Can you call me back when you are free?,0
Congratulations! You won a lottery of 22954. Click to claim: http://cashback-offer.in@claim,1
Your OTP for bank login is 954136. Do not share.,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Can you call me back when you are free?,0
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your OTP for bank login is 124791. Do not share.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
You have received a scratch card worth ₹17627. Scratch here: http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Can you call me back when you are free?,0
"Hey, are we still meeting for dinner at 2:15 PM?",0
Income Tax Refund of ₹28483 approved. Claim here: http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Your Amazon package will be delivered today by 10:30 PM.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Your Amazon package will be delivered today by 11:15 PM.,0
Happy Birthday! Hope you have a great day.,0
Can you call me back when you are free?,0
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Can you call me back when you are free?,0
"Hey, are we still meeting for dinner at 8:15 PM?",0
Your bank account will be blocked in 24 hrs. Verify PAN: http://cashback-offer.in@claim,1
Your flight PNR 647512 is confirmed. Web check-in at https://netflix.com,0
Reminder: Team standup at 1:15 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Amount of ₹13865 debited from your A/c. Available balance: ₹13865.,0
Your OTP for bank login is 677106. Do not share.,0
Your OTP for bank login is 205768. Do not share.,0
Your Amazon package will be delivered today by 7:15 AM.,0
Your Amazon package will be delivered today by 8:00 AM.,0
Your flight PNR 380124 is confirmed. Web check-in at https://netflix.com,0
"Hey, are we still meeting for dinner at 5:15 AM?",0
Please find the attached document for the meeting.,0
Your flight PNR 759687 is confirmed. Web check-in at https://netflix.com,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
Amount of ₹19764 debited from your A/c. Available balance: ₹19764.,0
Amount of ₹4576 debited from your A/c. Available balance: ₹4576.,0
Please find the attached document for the meeting.,0
Your OTP for bank login is 987707. Do not share.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
"Hey, are we still meeting for dinner at 4:30 AM?",0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
Income Tax Refund of ₹49060 approved. Claim here: http://cashback-offer.in@claim,1
Claim your ₹8213 UPI cashback now at http://bit.ly/fake-upi,1
Can you call me back when you are free?,0
Happy Birthday! Hope you have a great day.,0
You have received a scratch card worth ₹47445. Scratch here: http://192.168.1.1/pay,1
Congratulations! You won a lottery of 39841. Click to claim: http://cashback-offer.in@claim,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
Congratulations! You won a lottery of 45641. Click to claim: http://update-kyc.ml,1
Claim your ₹40441 UPI cashback now at http://bit.ly/fake-upi,1
Congratulations! You won a lottery of 12029. Click to claim: http://bit.ly/fake-upi,1
You have received a scratch card worth ₹18466. Scratch here: http://upi-verification.com,1
Your OTP for bank login is 629372. Do not share.,0
Congratulations! You won a lottery of 26199. Click to claim: http://cashback-offer.in@claim,1
You have received a scratch card worth ₹13266. Scratch here: http://upi-verification.com,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Can you call me back when you are free?,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Claim your ₹20085 UPI cashback now at http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Your Amazon package will be delivered today by 12:15 AM.,0
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
